,tweet,id,time,user,location,favourites,retweet-count,hashtags
1445,Arizona dam above border village in danger from floodwaters #weather https://t.co/8pFainIze1,1047786952420773889,2018-10-04 09:54:11,82960432,,0,1,[weather]
1446,Typhoon Kong-rey heads toward Japan and South Korea #weather https://t.co/j6fI4LN5wX,1047783162108043264,2018-10-04 09:39:07,82960432,,0,0,[weather]
1447,"Severe storms, flooding in store for central U.S. #weather https://t.co/c1l2C149cM",1047779379634352128,2018-10-04 09:24:05,82960432,,0,0,[weather]
1448,Environmental Photographer of the Year images reveal Earth's fragile state #weather https://t.co/FQrnzaAf7n,1047745453012398080,2018-10-04 07:09:16,82960432,,0,0,[weather]
1449,"Severe outbreak across Wis. with damaging wind, tornado threat #weather https://t.co/dUS2z2GGfY",1047722767192227841,2018-10-04 05:39:08,82960432,,0,0,[weather]
1450,7 researchers evacuated from Pacific atoll as storm nears #weather https://t.co/phrJQXurIX,1047711451580850176,2018-10-04 04:54:10,82960432,,0,0,[weather]
1451,Washington sends $1.7B to the Carolinas in Hurricane Florence aid #weather https://t.co/5qc4X8MLaZ,1047628388586778625,2018-10-03 23:24:06,82960432,,0,0,[weather]
1452,Storm brings risk of mudslides to recently burned California regions #weather https://t.co/hqu8ZuDRHY,1047530235632054273,2018-10-03 16:54:05,82960432,,1,1,[weather]
1453,"Officials warn Arizona dam could fail, more floods possible #weather https://t.co/mHJsLQEPK6",1047526479796494336,2018-10-03 16:39:09,82960432,,0,0,[weather]
1454,Severe Weather and Rain For the Upper Midwest Wednesday #weather https://t.co/Cpc3nq1zj0,1047500032105172993,2018-10-03 14:54:03,82960432,,0,0,[weather]
1455,First Widespread Snowstorm of the Fall Possible Early Next Week #weather https://t.co/wbdnYbFs9R,1047496278228127744,2018-10-03 14:39:08,82960432,,0,1,[weather]
1456,"Tornado rips roof off building at nursing home, prompts evacuations #weather https://t.co/rlI2dN6wzT",1047492493640577026,2018-10-03 14:24:06,82960432,,0,0,[weather]
1457,Volcano erupts on same Indonesian island as earlier quake #weather https://t.co/YbNdEeHcmD,1047462292684587008,2018-10-03 12:24:06,82960432,,0,1,[weather]
1458,NHC: Storm Leslie forecast to become hurricane on Wednesday #weather https://t.co/uU0CRW5XWZ,1047349042550734848,2018-10-03 04:54:05,82960432,,1,1,[weather]
1459,Wildlife refuge workers evacuated from Pacific storm's path #weather https://t.co/w7GdQo83lD,1047311299141459969,2018-10-03 02:24:06,82960432,,0,0,[weather]
1460,Scientists to publish report on feasibility of climate targets on Oct. 8 #weather https://t.co/Ew4zN8zauw,1047254677727764480,2018-10-02 22:39:06,82960432,,0,0,[weather]
1461,N. Carolina town may never fully recover from double whammy of storms #weather https://t.co/TIjqR5dXl3,1047250902606704641,2018-10-02 22:24:06,82960432,,0,0,[weather]
1462,Satellite images of rivers reveal abusive relationship with precious resource #weather https://t.co/6w9dgdFP2Z,1047247132262952960,2018-10-02 22:09:07,82960432,,1,1,[weather]
1463,A historic high pressure zone is bringing freakishly nice weather to Alaska #weather https://t.co/fwmWQVeSD1,1047201829728092160,2018-10-02 19:09:06,82960432,,0,0,[weather]
1464,Remnants of Tropical Storm Rosa drench metro Phoenix area #weather https://t.co/ghxJiXhNLk,1047186730338533376,2018-10-02 18:09:06,82960432,,0,1,[weather]
1465,Reed Timmer reports from Arizona as Rosa floodwaters threaten millions #weather https://t.co/Oc3VmG38If,1047182947864915968,2018-10-02 17:54:05,82960432,,0,0,[weather]
1466,Sleeping giants: Hawaii eruption reverberates in U.S. Northwest #weather https://t.co/ciZCXXaP1k,1047141442290778112,2018-10-02 15:09:09,82960432,,1,2,[weather]
1467,Autumn weather to remain trapped in New England while summer clings in the mid-Atlantic #weather https://t.co/rUqASrmu3P,1047073503164424192,2018-10-02 10:39:11,82960432,,0,0,[weather]
1468,Tropical Storm Rosa threatens 11 million people with flooding in the Southwest #weather https://t.co/ATpqjoRFeU,1046994208354185218,2018-10-02 05:24:06,82960432,,0,0,[weather]
1469,"Powerful typhoon kills two, snarls transport for thousands in Japan #weather https://t.co/cp1JHHayRB",1046956457676148738,2018-10-02 02:54:05,82960432,,0,0,[weather]
1470,"Severe weather outbreak, isolated tornadoes may target central US to end this week #weather https://t.co/PKSkQMR9zW",1046945139493490688,2018-10-02 02:09:07,82960432,,0,0,[weather]
1471,Lightning from Tropical Storm Rosa radiates night sky #weather https://t.co/edV3tzZ8ZB,1046831898142498816,2018-10-01 18:39:08,82960432,,0,0,[weather]
1472,Hurricane Walaka Just Set a Quirky Milestone in the Central Pacific #weather https://t.co/NYp5WIELrR,1046828116599951362,2018-10-01 18:24:06,82960432,,1,0,[weather]
1473,"When and where fall foliage colors will peak, in one map #weather https://t.co/k9NprDbJjy",1046813017365598208,2018-10-01 17:24:06,82960432,,0,0,[weather]
1474,The hottest record temperature in every US state #weather https://t.co/aLHRL6AFqr,1046771505688788992,2018-10-01 14:39:09,82960432,,1,2,[weather]
1475,Quake-hit Indonesia starts burying dead in mass grave #weather https://t.co/lVKeglN4EW,1046692218239561730,2018-10-01 09:24:06,82960432,,0,0,[weather]
1476,"String of disasters exacts heavy damage, human toll in Asia #weather https://t.co/lcvYUtbFWD",1046582772486172677,2018-10-01 02:09:12,82960432,,0,0,[weather]
1477,Indonesia Tsunami Toll Soars Above 800: 'It Is Very Bad' #weather https://t.co/HcKGr9mxtS,1046578981934256128,2018-10-01 01:54:08,82960432,,0,0,[weather]
1478,N. Carolina has a massive mosquito problem after Florence #weather https://t.co/ohqBZ8EXDR,1046560119188676610,2018-10-01 00:39:11,82960432,,0,1,[weather]
1479,Hurricane Rosa could soak the dry Southwest #weather https://t.co/RtuMbdmho0,1046507257523912704,2018-09-30 21:09:08,82960432,,0,0,[weather]
1480,"North-central US to face dramatic temperature swings, occasional rain this week #weather https://t.co/DEP2Zoepbu",1046348728464945153,2018-09-30 10:39:11,82960432,,0,0,[weather]
1481,Satellite images of rivers reveal abusive relationship with precious resource #weather https://t.co/6w9dgdFP2Z,1046344937661390848,2018-09-30 10:24:07,82960432,,0,0,[weather]
1482,"Agency: Death toll from Indonesian quake, tsunami rises to 832 #weather https://t.co/uiDaNLplXL",1046303417642045440,2018-09-30 07:39:08,82960432,,0,0,[weather]
1483,Indonesia tsunami: Rescuers race to reach survivors #weather https://t.co/UTMG1I32G7,1046273226249134080,2018-09-30 05:39:10,82960432,,0,0,[weather]
1484,"Indonesia Tsunami and Quake Devastate an Island, Killing Hundreds #weather https://t.co/FChi1LE7Ym",1046107128304488451,2018-09-29 18:39:09,82960432,,0,0,[weather]
1485,"Hurricane Rosa threatens flash floods in Vegas, Ariz., E. Calif. #weather https://t.co/RhzgUCjMDx",1046103345608445953,2018-09-29 18:24:07,82960432,,1,0,[weather]
1486,Greenland and the hunt for better climate science #weather https://t.co/nzsUcGPp0S,1046046732877004800,2018-09-29 14:39:10,82960432,,0,0,[weather]
1487,An uncommon storm called a ‘Medicane’ is headed for Greece #weather https://t.co/DovQckfwqM,1046012741415141376,2018-09-29 12:24:06,82960432,,1,0,[weather]
1488,"Rosa's moisture to fuel flash flood, mudslide risk in southwestern US #weather https://t.co/exNT2VItnn",1045993880817086464,2018-09-29 11:09:09,82960432,,0,0,[weather]
1489,"Powerful typhoon approaches southern Japan, charts course for main island #weather https://t.co/D7yuKltGJZ",1045929706044907520,2018-09-29 06:54:09,82960432,,0,0,[weather]
1490,Indonesia tsunami: At least 48 dead after quakes hit Sulawesi #weather https://t.co/1EkbaYdaUX,1045918399698616320,2018-09-29 06:09:13,82960432,,0,0,[weather]
1491,When tsunamis strike: Five deadliest disasters #weather https://t.co/9MjtASGh5S,1045914611101294594,2018-09-29 05:54:10,82960432,,0,0,[weather]
1492,"Indonesia's Surprise Tsunami, Explained #weather https://t.co/bFMk4oNp7j",1045910842015801344,2018-09-29 05:39:11,82960432,,0,0,[weather]
1493,"Hurricane Rosa off Mexico could bring rip currents, flooding in US #weather https://t.co/oWwSyviLho",1045827777675517952,2018-09-29 00:09:07,82960432,,0,0,[weather]
1494,"In US ‘hail alley,’ fierce storms collide with booming growth #weather https://t.co/AlBzzmkVzY",1045797584206323712,2018-09-28 22:09:08,82960432,,0,0,[weather]
1495,North-Central US: Wet weather to accompany retreat of frosty air early next week #weather https://t.co/b6BJD67TP9,1045639037149577218,2018-09-28 11:39:08,82960432,,0,0,[weather]
1496,"Powerful storm rolls across south Greece, outages reported #weather https://t.co/yTRhrFwysL",1045601300388491264,2018-09-28 09:09:11,82960432,,0,0,[weather]
1497,Rosa intensifies in Pacific Ocean into Category 4 hurricane #weather https://t.co/dlgcnu9Y6v,1045544681398890496,2018-09-28 05:24:11,82960432,,1,0,[weather]
1498,"Typhoon Trami progresses towards Japan, heavy rain expected #weather https://t.co/ToFcQBpykl",1045525800135475200,2018-09-28 04:09:10,82960432,,0,1,[weather]
1499,Tropical Storm Kirk dumps heavy rain across eastern Caribbean #weather https://t.co/1nboRhKY0R,1045503152433188870,2018-09-28 02:39:10,82960432,,1,2,[weather]
1500,"Flooding persists in Carolinas, nearly two weeks after Florence #weather https://t.co/25IJZ63Un4",1045472943336173568,2018-09-28 00:39:08,82960432,,0,0,[weather]
1501,Wacky weather mishaps caught on Live TV #weather https://t.co/nxHsuEjHtH,1045435188900065280,2018-09-27 22:09:06,82960432,,1,0,[weather]
1502,"'Medicane,' a rare, hurricane-like storm, is on track to hit Europe #weather https://t.co/H2Nbz8ooce",1045408768303845376,2018-09-27 20:24:07,82960432,,0,1,[weather]
1503,"Warm waters boosted 2017's major hurricane tally, study says #weather https://t.co/zXfd0VtKoU",1045397447520935936,2018-09-27 19:39:08,82960432,,0,0,[weather]
1504,Tropical Storm Kirk to rake across Lesser Antilles #weather https://t.co/u1Q6CDfpHP,1045325736020664321,2018-09-27 14:54:11,82960432,,0,1,[weather]
1505,Cyclone warning as gale-force winds batter Greece #weather https://t.co/sLagG5HwuA,1045254005230788608,2018-09-27 10:09:09,82960432,,0,0,[weather]
1506,Wyoming wildfire destroys over 40 homes; highway closed #weather https://t.co/3t7VQ9HSLm,1045163429621784577,2018-09-27 04:09:14,82960432,,0,0,[weather]
1507,Tropical Storm Kirk just won't go away #weather https://t.co/m0N0xKIBo7,1045144566100152320,2018-09-27 02:54:17,82960432,,0,0,[weather]
1508,NHC: Hurricane forms off Mexico's Baja Peninsula #weather https://t.co/JeCSQ0F02k,1045053941593960448,2018-09-26 20:54:10,82960432,,0,0,[weather]
1509,"Heavy rains spur flooding, rescues in NYC area, New England #weather https://t.co/fz16l9hLXk",1045031295753965568,2018-09-26 19:24:11,82960432,,0,0,[weather]
1510,New Florence flooding forecasts are good news for S Carolina #weather https://t.co/pyhD6h5o74,1044993551996674048,2018-09-26 16:54:12,82960432,,0,0,[weather]
1511,"After Florence, South Carolinians brace for record flooding #weather https://t.co/LccY33xQ1G",1044970894672584704,2018-09-26 15:24:10,82960432,,0,1,[weather]
1512,"As Baltimore hits pace for its wettest year on record, frustrations mount: 'I am just done with this rain' #weather https://t.co/QACn7zBWzA",1044963365766934528,2018-09-26 14:54:15,82960432,,0,0,[weather]
1513,"Tropical Storm Kirk returns, heads toward Caribbean islands #weather https://t.co/gBIHCM0urq",1044952049627029505,2018-09-26 14:09:17,82960432,,0,1,[weather]
1514,Typhoon Trami weakens as it heads to Japan #weather https://t.co/a1uRXi0gyy,1044891634826006528,2018-09-26 10:09:13,82960432,,0,0,[weather]
1515,NASA images show post-Florence pollution spilling into ocean #weather https://t.co/rn9AT6qKK3,1044876528012730368,2018-09-26 09:09:11,82960432,,0,0,[weather]
1516,"Florence is nation's second wettest storm, behind Harvey #weather https://t.co/9moItpwv9r",1044872735934095360,2018-09-26 08:54:07,82960432,,0,0,[weather]
1517,"Tropical Storm Rosa strengthens in the Pacific, could become hurricane #weather https://t.co/y4uileJ04h",1044831235787362304,2018-09-26 06:09:13,82960432,,0,0,[weather]
1518,Super Typhoon Trami: Images show storm from space as it heads for Japan #weather https://t.co/rrygT8D0dT,1044823692625268736,2018-09-26 05:39:14,82960432,,0,1,[weather]
1519,Super Typhoon Trami Heads Toward Japan #weather https://t.co/IlfmEgUrIL,1044804801295527936,2018-09-26 04:24:10,82960432,,0,2,[weather]
1520,Santa Ana winds pose extreme fire danger amid record heat in S. Calif. #weather https://t.co/DvKgEKrzuT,1044778391927312384,2018-09-26 02:39:14,82960432,,1,0,[weather]
1521,Flash Flood Warning Issued in Philadelphia #weather https://t.co/934iMGGjB0,1044706647954808833,2018-09-25 21:54:09,82960432,,0,0,[weather]
1522,Water World: Heavy downpour leaves parts of New Jersey under water #weather https://t.co/6ZWB1Ikv0r,1044702886486142976,2018-09-25 21:39:12,82960432,,1,0,[weather]
1523,Leslie becomes post-tropical cyclone west-southwest of Azores: NHC #weather https://t.co/0XyOO6fDPr,1044619850977439744,2018-09-25 16:09:15,82960432,,0,0,[weather]
1524,Potentially damaging storms to threaten millions #weather https://t.co/vRpB81ZEwH,1044608522946629640,2018-09-25 15:24:14,82960432,,0,0,[weather]
1525,Chilly Fall Temperatures for the Northern Tier #weather https://t.co/yrc3bp7mlY,1044604752498020353,2018-09-25 15:09:15,82960432,,0,0,[weather]
1526,Huge blaze forces hundreds from homes in Tuscany #weather https://t.co/xpBsp0LR0I,1044517913204424704,2018-09-25 09:24:11,82960432,,0,0,[weather]
1527,"North Carolina, a ‘Slow Spender’ State, Struggles to Hand Out Storm Aid #weather https://t.co/95MgkrlCFi",1044487719882084352,2018-09-25 07:24:12,82960432,,0,0,[weather]
1528,"As Kirk dissipates, system between Bermuda, Bahamas could develop #weather https://t.co/fljA9mS1DH",1044306523072028672,2018-09-24 19:24:12,82960432,,0,0,[weather]
1529,"NHC sees 50 percent chance of cyclone off Cape Hatteras, North Carolina #weather https://t.co/HZkVh5kZf7",1044295212971974658,2018-09-24 18:39:15,82960432,,0,1,[weather]
1530,"Flooding in Georgetown, SC is imminent. And they don't know how bad it will be #weather https://t.co/g1NcJz2Y7a",1044287657973444608,2018-09-24 18:09:14,82960432,,0,2,[weather]
1531,Florence: Evacuations continue as North Carolina rivers rise #weather https://t.co/IA3FtQWKLy,1044283862078054400,2018-09-24 17:54:09,82960432,,0,1,[weather]
1532,National parks are getting hotter and drier. What's the outlook for 2100? #weather https://t.co/oHUsZJ7NxX,1044280097069457414,2018-09-24 17:39:11,82960432,,0,0,[weather]
1533,Typhoon Trami: Taiwan on guard as storm builds in strength #weather https://t.co/nxM81IGBnN,1044106481069514757,2018-09-24 06:09:18,82960432,,0,0,[weather]
1534,Massive thunderstorm creates orange glow over Argentina sky #weather https://t.co/U8D9pabQWk,1044098923348946944,2018-09-24 05:39:16,82960432,,0,0,[weather]
1535,"Tropical storm, subtropical storm in Atlantic #weather https://t.co/mldDRF20qS",1044061158997540864,2018-09-24 03:09:12,82960432,,0,0,[weather]
1536,Tropical Storm Kirk unlikely to become a hurricane #weather https://t.co/gM2OgrWVAa,1044057366151364608,2018-09-24 02:54:08,82960432,,0,0,[weather]
1537,"A week after Florence, thousands told they may need to evacuate #weather https://t.co/XutJ0ktxRS",1043993203727159296,2018-09-23 22:39:10,82960432,,0,0,[weather]
1538,How a man and his cat became the faces of Florence #weather https://t.co/FzPHRWSlfe,1043974312363872256,2018-09-23 21:24:06,82960432,,0,0,[weather]
1539,'Still more of hurricane season to go': Expert warns of further threat #weather https://t.co/6dApQlg703,1043955449588899840,2018-09-23 20:09:09,82960432,,0,0,[weather]
1540,Thousands told to get ready to evacuate in S. Carolina #weather https://t.co/NRu5wZz8fj,1043951681388474369,2018-09-23 19:54:11,82960432,,0,0,[weather]
1541,"Showers, storms to impact Carolinas this week #weather https://t.co/xGGxGuPDut",1043929020641902592,2018-09-23 18:24:08,82960432,,0,0,[weather]
1542,Causes for California's worst fires are often 'undetermined' #weather https://t.co/axKPyV1WVh,1043925266781810688,2018-09-23 18:09:13,82960432,,0,1,[weather]
1543,Tropical Storm Kirk gaining speed in Atlantic #weather https://t.co/jsfdOrcYRf,1043879963462529025,2018-09-23 15:09:12,82960432,,0,0,[weather]
1544,"Record-setting rainfall in Texas claims life, requires rescues and forces evacuations #weather https://t.co/6fNZqjiwa4",1043774256914432000,2018-09-23 08:09:09,82960432,,0,0,[weather]
1545,Google and uBreakiFix provide free Pixel repairs to hurricane victims #weather https://t.co/fxZ9f5BzSg,1043747837123543040,2018-09-23 06:24:10,82960432,,0,0,[weather]
1546,It's Finally Fall! Here's Everything to Know About the Fall Equinox #weather https://t.co/gLGTJmy5IY,1043694974619934721,2018-09-23 02:54:07,82960432,,1,0,[weather]
1547,A Rise in Murder? Let’s Talk About the Weather #weather https://t.co/xwEfFIHVJq,1043668560084488192,2018-09-23 01:09:09,82960432,,0,0,[weather]
1548,Tropical Storm Kirk forms in Atlantic Ocean #weather https://t.co/YOGVmMtj8I,1043525116246642688,2018-09-22 15:39:10,82960432,,0,0,[weather]
1549,Cool air to overtake northeastern US during first days of fall #weather https://t.co/GDlfO93wfz,1043494914678374400,2018-09-22 13:39:09,82960432,,0,0,[weather]
1550,Small North Carolina town latest to feel Florence's fury #weather https://t.co/4ZZO0fdtIj,1043426992245198848,2018-09-22 09:09:15,82960432,,0,0,[weather]
1551,First day of fall: 5 things you probably didn't know #weather https://t.co/paA6t30ahi,1043385443780255745,2018-09-22 06:24:09,82960432,,0,0,[weather]
1552,Hurricane forecasters are watching out for 4 tropical systems. Again. #weather https://t.co/STRHD0POGC,1043332585621880832,2018-09-22 02:54:07,82960432,,2,0,[weather]
1553,California will spend $1 billion on wildfire prevention #weather https://t.co/JZI6pTlATV,1043306171220643841,2018-09-22 01:09:09,82960432,,0,0,[weather]
1554,Inside the lab studying how to fight fire tornadoes #weather https://t.co/KgpAWpZEFd,1043241994787508224,2018-09-21 20:54:08,82960432,,0,0,[weather]
1555,"High winds, tornadoes wreak havoc across southern Minnesota #weather https://t.co/IBnjQnfamJ",1043223123179360256,2018-09-21 19:39:09,82960432,,0,1,[weather]
1556,87 days of smog: S. Calif. saw its longest streak of bad air in decades #weather https://t.co/pswIcOuLz6,1043219347596963840,2018-09-21 19:24:09,82960432,,0,0,[weather]
1557,NHC sees 30 percent chance of cyclone near Cape Verde #weather https://t.co/jGgHxvApUJ,1043204254188466176,2018-09-21 18:24:10,82960432,,0,0,[weather]
1558,New evacuations ordered because of Florence flooding #weather https://t.co/J8waTSS9xS,1043162747842613250,2018-09-21 15:39:14,82960432,,0,1,[weather]
1559,Damaging storms to target northeastern US late Friday #weather https://t.co/3P6GiWkzgv,1043090999491276800,2018-09-21 10:54:08,82960432,,0,0,[weather]
1560,"Underwater walls could stop glaciers from melting, scientists say #weather https://t.co/oHgqpmXryh",1043034386097102850,2018-09-21 07:09:10,82960432,,0,0,[weather]
1561,Week in Weather: September 21 #weather https://t.co/OdwEVA4Zp4,1043023052462678017,2018-09-21 06:24:08,82960432,,0,0,[weather]
1562,"Tropical downpours to raise flood concerns in Texas, Oklahoma and Arkansas to end the week #weather https://t.co/YJZnfSBjPF",1043000395113553920,2018-09-21 04:54:06,82960432,,0,0,[weather]
1563,Slow-moving hurricanes like Florence could become increasingly common #weather https://t.co/pjLA8azmvm,1042989080919781376,2018-09-21 04:09:09,82960432,,1,1,[weather]
1564,"North Carolina rivers are subsiding, but the threat to health persists #weather https://t.co/CbY3HLnKpT",1042947548434952192,2018-09-21 01:24:07,82960432,,0,0,[weather]
1565,"Wildfire near Placerville, Calif. jumps highway, prompts evacuations #weather https://t.co/Z6snDfN9ns",1042943778951053312,2018-09-21 01:09:08,82960432,,0,0,[weather]
1566,Photos: Studying Greenland's Ice to Understand Climate Change #weather https://t.co/Ip4PHueznX,1042804110230056960,2018-09-20 15:54:08,82960432,,0,0,[weather]
1567,Severe Threat through the End of the Week In Midwest and Northeast #weather https://t.co/bf97jv2v60,1042570062740123649,2018-09-20 00:24:07,82960432,,1,0,[weather]
1568,Photos: Animal rescues during Florence #weather https://t.co/wkW0BQdphy,1042520995314069504,2018-09-19 21:09:09,82960432,,0,1,[weather]
1569,"Biggest wildfire in California history, now 100 percent contained #weather https://t.co/JQOkDlarqU",1042498347045515264,2018-09-19 19:39:09,82960432,,0,1,[weather]
1570,Warmer-than-normal temperatures continue in Europe #weather https://t.co/ywLCIr0ZF8,1042468138367901697,2018-09-19 17:39:06,82960432,,0,0,[weather]
1571,"Philippines typhoon death toll hits 81, with dozens still missing #weather https://t.co/sCSwDwzTHf",1042411511715487745,2018-09-19 13:54:06,82960432,,0,0,[weather]
1572,Most vibrant fall foliage in the US predicted to grace the Northeast this year #weather https://t.co/fP217mK8En,1042400207424483330,2018-09-19 13:09:10,82960432,,1,0,[weather]
1573,Climate change is making storms like Hurricane Florence worse #weather https://t.co/lTwMfP69gm,1042366223248326656,2018-09-19 10:54:08,82960432,,0,1,[weather]
1574,"Florence aftermath is a 'nightmare' of swollen rivers, floods and rising deaths #weather https://t.co/AhjLJTYgA0",1042362445837164544,2018-09-19 10:39:07,82960432,,0,0,[weather]
1575,"Before-and-after aerial photos show destruction, erosion on NC coastline #weather https://t.co/mZClAnm2AU",1042211447214755840,2018-09-19 00:39:07,82960432,,0,0,[weather]
1576,Parts Of The Carolinas Mostly Cut Off By Water #weather https://t.co/c4hNFnICOB,1042188794198286337,2018-09-18 23:09:06,82960432,,0,0,[weather]
1577,"Florence was another 1,000-year rain event. Is this the new normal? #weather https://t.co/v10EHp8ucz",1042169915464015873,2018-09-18 21:54:05,82960432,,0,1,[weather]
1578,A Category 6 hurricane? Should scale be expanded to measure storms? #weather https://t.co/3bfjY5tgvA,1042135951105908737,2018-09-18 19:39:07,82960432,,0,1,[weather]
1579,Fears of major flooding in Fayetteville as Florence moves north #weather https://t.co/g6EGfVcgO1,1042109525786951680,2018-09-18 17:54:07,82960432,,0,0,[weather]
1580,"No that's not a river, that's North Carolina's Interstate 40. #weather https://t.co/nI7Aj3AcYn",1042105761688502272,2018-09-18 17:39:09,82960432,,0,1,[weather]
1581,Florence brings flash flood warnings to New England #weather https://t.co/8M8L6xDBJ1,1042079325464297480,2018-09-18 15:54:06,82960432,,0,1,[weather]
1582,Photos show how quickly ice is disappearing on Swiss glaciers #weather https://t.co/J7myADouze,1042060457459077120,2018-09-18 14:39:08,82960432,,0,0,[weather]
1583,Florence brought over 8 trillion gallons of rain to NC: National Weather Service #weather https://t.co/TbunMTJJKV,1042052898136502272,2018-09-18 14:09:05,82960432,,0,1,[weather]
1584,Water everywhere as Florence floodwaters swamp North Carolina #weather https://t.co/6dmTvCna0Q,1042022706651070469,2018-09-18 12:09:07,82960432,,0,0,[weather]
1585,Lake Michigan is warming. New report says it could mean trouble for game fish. #weather https://t.co/7kzpDNbm2T,1041943427313614848,2018-09-18 06:54:06,82960432,,0,0,[weather]
1586,1 dead as Florence spawns reported tornadoes in Virginia #weather https://t.co/dr5JtT9aFa,1041822628401446912,2018-09-17 22:54:05,82960432,,0,0,[weather]
1587,100 killed in floods across 10 Nigerian states: disaster agency #weather https://t.co/aUIGFGbbLy,1041784890558013440,2018-09-17 20:24:07,82960432,,0,0,[weather]
1588,RT @owenhumphreys1: A rainbow 🌈 over Cullercoats on the #NorthEast coast today weather @StormHour @ThePhotoHour @EarthandClouds @PA @Culler…,1041783951717617664,2018-09-17 20:20:24,82960432,,0,19,[NorthEast]
1589,By the numbers: Florence's devastating blow to the Carolinas #weather https://t.co/inTXDpvvXf,1041781112601632768,2018-09-17 20:09:07,82960432,,0,0,[weather]
1590,"Florence has filled rivers, roads and houses. And it's still raining. #weather https://t.co/sMTrI8qz0c",1041773566063079424,2018-09-17 19:39:08,82960432,,0,1,[weather]
1591,88-year-old man dies after his car is swept away by N.C. floodwaters #weather https://t.co/CwbYxOXrTr,1041769787246825473,2018-09-17 19:24:07,82960432,,0,0,[weather]
1592,When a Category None hurricane is worse than a Category 5 #weather https://t.co/ZucDR2PMll,1041705626173231105,2018-09-17 15:09:09,82960432,,0,1,[weather]
1593,Florence will bring rain — and perhaps a taste of fall — to New England #weather https://t.co/eKIGnASyaN,1041701845306028032,2018-09-17 14:54:08,82960432,,0,0,[weather]
1594,'There is no access to Wilmington' as flooding overwhelms North Carolina #weather https://t.co/DpQ3dYRuaq,1041686749326454785,2018-09-17 13:54:09,82960432,,0,0,[weather]
1595,Cities must change to withstand 'category 6' mega storms #weather https://t.co/3je4rFqwdu,1041641440953028608,2018-09-17 10:54:06,82960432,,0,0,[weather]
1596,Overflowing Nigeria rivers kill 100 #weather https://t.co/9C1o1ppqKc,1041633891876913152,2018-09-17 10:24:07,82960432,,0,0,[weather]
1597,Photos show destruction as Florence slams East Coast #weather https://t.co/I75NCf294L,1041581047761141760,2018-09-17 06:54:08,82960432,,0,0,[weather]
1598,Florence turns N.C. city into an island cut off from rest of the world #weather https://t.co/e8RUDxATia,1041516866022170624,2018-09-17 02:39:05,82960432,,0,0,[weather]
1599,"N. Carolina dam in danger of breaching, evacuations ordered #weather https://t.co/nH8ONJdNZg",1041513083762425856,2018-09-17 02:24:04,82960432,,0,0,[weather]
1600,They Were Stranded by Florence. Then the Cajun Navy Arrived. #weather https://t.co/pFKzIjuK9i,1041467802647814144,2018-09-16 23:24:08,82960432,,1,1,[weather]
1601,Florence's rains: Coal ash landfill collapses in Carolinas #weather https://t.co/W5Zn5V47kl,1041437607673049088,2018-09-16 21:24:09,82960432,,0,0,[weather]
1602,Reporter seen rocking back and forth in storm as men casually stroll by #weather https://t.co/mDrDJSw0BN,1041433826050752512,2018-09-16 21:09:07,82960432,,1,0,[weather]
1603,Typhoon pounds south China after killing 64 in Philippines #weather https://t.co/rDvP8vP536,1041430043233153024,2018-09-16 20:54:05,82960432,,0,0,[weather]
1604,Photos: Animal rescues during Florence #weather https://t.co/wkW0BQdphy,1041426276383252480,2018-09-16 20:39:07,82960432,,1,1,[weather]
1605,Florence to cause misery for homeowners without flood insurance #weather https://t.co/5cSMGnp9bY,1041422495209840641,2018-09-16 20:24:06,82960432,,0,0,[weather]
1606,Trump: Hurricane response to 'kick into an even higher gear' #weather https://t.co/BRRX6oytdZ,1041418727718236160,2018-09-16 20:09:07,82960432,,0,0,[weather]
1607,"Florence death toll at 15, including 2 from carbon monoxide #weather https://t.co/EZe0TriTnx",1041414939808718848,2018-09-16 19:54:04,82960432,,0,0,[weather]
1608,"Hundreds trapped by Florence flooding, with worst 'yet to come' #weather https://t.co/JGpfeXOK2E",1041411177262178304,2018-09-16 19:39:07,82960432,,0,0,[weather]
1609,The world has decided bottom-up is the way it’s going to stop climate change #weather https://t.co/5HSEkSGIYZ,1041328129967443968,2018-09-16 14:09:07,82960432,,0,0,[weather]
1610,"Florence weakens to depression, flood risk rises #weather https://t.co/Ta6W4haYZ9",1041324344897560581,2018-09-16 13:54:05,82960432,,1,1,[weather]
1611,"What it's really like to fly into a hurricane, and why it's important #weather https://t.co/e0y7hecBQa",1041131828105502720,2018-09-16 01:09:05,82960432,,0,0,[weather]
1612,Florence moves deeper into N. Carolina and worst may still be to come #weather https://t.co/Wxdc6LwrL6,1041124295550746624,2018-09-16 00:39:09,82960432,,0,0,[weather]
1613,Hurricane Isaac has 'dissipated'; 2 other storms remain in Atlantic #weather https://t.co/UkmH7GMD3s,1041101631721398272,2018-09-15 23:09:06,82960432,,0,0,[weather]
1614,"2 storms, Florence and Mangkhut, different as water and wind #weather https://t.co/R1m38f9nGW",1041063883262189568,2018-09-15 20:39:06,82960432,,0,0,[weather]
1615,"Florence lumbers inland, leaving five dead, communities flooded #weather https://t.co/mcUIW1aDe5",1040924206395842560,2018-09-15 11:24:04,82960432,,0,0,[weather]
1616,TV reporters tell viewers what wind and rain feel like #weather https://t.co/cTfjzWXNmE,1040863805310267392,2018-09-15 07:24:04,82960432,,0,0,[weather]
